Марченко,Оксана,Михайлівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ГЕОФІЗИКА-777»,38388438,"Limited Liability Company ""Geophysics-777""",,Україна
Марченко,Оксана,Михайлівна,DYNALOM ENTERPRISES LIMITED,ΗΕ158743,,,Кіпр
Марченко,Оксана,Михайлівна,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА УКРСНАБ""",9103002711,Firm Ukrsnab LLC,,АР Крим (тимчасово окупована Росією територія України)
Марченко,Оксана,Михайлівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Марченко,Оксана,Михайлівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ЛАНДРАС-АГРО»,35172594,LLC Landras-Agro,,Україна
Марченко,Оксана,Михайлівна,PERMERIS INVESTMENTS LIMITED,ΗΕ158086,,,Кіпр
Марченко,Оксана,Михайлівна,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ НЗНП""",6167130488,,,Росія
Марченко,Оксана,Михайлівна,RUBRUM COMMERCIAL LTD,НЕ293069,,,Кіпр
Марченко,Оксана,Михайлівна,BREVISA HOLDINGS LTD,ΗΕ308384,,,Кіпр
Марченко,Оксана,Михайлівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФОРПОСТІНВЕСТ»,35775224,"Limited Liability Company ""Forpostinvest""",,Україна
Марченко,Оксана,Михайлівна,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «РОДНІЧОК»,37983204,Private Agricultural Enterprise RODNICHOK,,Україна
Марченко,Оксана,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВЕСТИЦІЙНА КОМПАНІЯ ""ГАРМОНІЯ""",36520188,"Limited Liability Company ""Investment Company ""Harmony""",,Україна
Марченко,Оксана,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВЕСТИЦІЙНА КОМПАНІЯ ""ГАРМОНІЯ""",36520188,"Limited Liability Company ""Investment Company ""Harmony""",,Україна
Марченко,Оксана,Михайлівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «МБК АГРОТЕХНІКА»,36083830,"Limited Liability Company ""mbk ""Agroequipment""",,Україна
Медведчук,Сергій,Володимирович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «КАПІТАЛ ПЛАЗА»,34605772,LLC Capital Plaza,,Україна
Шпаковський,Дмитро,Русланович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ІНВЕСТИЦІЙНА КОМПАНІЯ «ТЕРРА-ІНВЕСТ»,33102745,LLC Investment Company TERRA-INVEST,,Україна
Шпаковський,Дмитро,Русланович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ІНВЕСТИЦІЙНА КОМПАНІЯ «УКРКАПІТАЛ»,32706734,"Limited Liability Company ""Investment Company ""Ukrcapital""",,Україна
Мошинський,Олександр,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВЕСТИЦІЙНА КОМПАНІЯ ""ГАРМОНІЯ""",36520188,"Limited Liability Company ""Investment Company ""Harmony""",,Україна
Мошинський,Олександр,Валерійович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІЖНАРОДНА АДВОКАТСЬКА КОМПАНІЯ «БІ.АЙ.ЕМ»,14354078,,,Україна
Мацкевич,Антон,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОПТІМА-ТРЕЙД ЛТД""",33051827,"Limited Liability Company ""Basalt-dem""",2004-07-09,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ АГРОПРОМИСЛОВЕ ПІДПРИЄМСТВО «КОЛОС»,30155993,Private Agricultural Enterprise KOLOS,,Україна
Черепаня,Вячеслав,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ЛАНДРАС-АГРО»,35172594,LLC Landras-Agro,,Україна
Черепаня,Вячеслав,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Черепаня,Вячеслав,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «МБК АГРОТЕХНІКА»,36083830,"Limited Liability Company ""mbk ""Agroequipment""",,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «РОДНІЧОК»,37983204,Private Agricultural Enterprise RODNICHOK,,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛИЧИНА -ОРГАНІК»,36649303,"Private enterprise ""Galychyna-Organik""",,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Черепаня,Вячеслав,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАМАВАРОВУДЕКСПОРТ»,36996521,LLC TAMAVAROVUDEXPORT,,Україна
Черепаня,Вячеслав,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «РЕАЛ ГРУП»,30067918,"Limited Liability Company ""Real Group""",1998-07-23,Україна
Черепаня,Вячеслав,Михайлович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛАГРОБІЗНЕС МЗ»,35490797,"Private enterprise ""Galagrobusiness mz""",,Україна
Терещенко,Ірина,Василівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «РЕАЛ ГРУП»,30067918,"Limited Liability Company ""Real Group""",1998-07-23,Україна
Шуст,Дмитро,Радіонович,БЛАГОДІЙНА ОРГАНІЗАЦІЯ «БЛАГОДІЙНИЙ ПРИВАТНИЙ ФОНД ВІКТОРА МЕДВЕДЧУКА»,37469751,,,Україна
Шуст,Дмитро,Радіонович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ГЕОФІЗИКА-777»,38388438,"Limited Liability Company ""Geophysics-777""",,Україна
Контрідзе,Анатолій,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «КРИМСЬКИЙ СТАНДАРТ»,32935135,"Limited Liability Company ""Crimean Standard""",,Україна
Контрідзе,Анатолій,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «КРИМСЬКИЙ СТАНДАРТ»,32935135,"Limited Liability Company ""Crimean Standard""",,Україна
Яковлєв,Олександр,Юрійович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФОРПОСТІНВЕСТ»,35775224,"Limited Liability Company ""Forpostinvest""",,Україна
Яковлєв,Олександр,Юрійович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ІНВЕСТИЦІЙНА КОМПАНІЯ «СПОРТ-ТУР»,33447980,LLC Investment Company Sport-Tour,,Україна
Шуст,Віталій,Васильович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ІНВЕСТГОЛД-ЮГ»,37792917,"Limited Liability Company ""Investgold-south""",,Україна
Задорожна,Катерина,Іллівна,БЛАГОДІЙНА ОРГАНІЗАЦІЯ «БЛАГОДІЙНИЙ ПРИВАТНИЙ ФОНД ВІКТОРА МЕДВЕДЧУКА»,37469751,,,Україна
Жуковська,Ольга,Леонідівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІЖНАРОДНА АДВОКАТСЬКА КОМПАНІЯ «БІ.АЙ.ЕМ»,14354078,,,Україна
Жуковська,Ольга,Леонідівна,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ «СПІЛКА АДВОКАТІВ УКРАЇНИ»,00065175,,,Україна
Дроздов,Олександр,Михайлович,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ «СПІЛКА АДВОКАТІВ УКРАЇНИ»,00065175,,,Україна
Ромазанов,Юрій,Магомедович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІЖНАРОДНА АДВОКАТСЬКА КОМПАНІЯ «БІ.АЙ.ЕМ»,14354078,,,Україна
Ромазанов,Юрій,Магомедович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІЖНАРОДНА АДВОКАТСЬКА КОМПАНІЯ «БІ.АЙ.ЕМ»,14354078,,,Україна
Лампру,Антрі,"",KORNELIUS HOLDINGS LTD,268165,Kornelius Holdings Ltd,,Кіпр
Лампру,Антрі,"",LANDA PARTICIPATION CORP,"",,,Британські Віргінські острови
Лампру,Антрі,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
Харалампус,Рігінос,"",SHONEST INVESTMENTS LIMITED,"",,,Британські Віргінські острови
Кущ,Людмила,Петрівна,ПРИВАТНЕ ПІДПРИЄМСТВО «ОМЕГА-TV»,31243163,,,Україна
Козак,Богдан,Романович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ЛАНДРАС-АГРО»,35172594,LLC Landras-Agro,,Україна
Козак,Богдан,Романович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «РОДНІЧОК»,37983204,Private Agricultural Enterprise RODNICHOK,,Україна
Козак,Богдан,Романович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛИЧИНА -ОРГАНІК»,36649303,"Private enterprise ""Galychyna-Organik""",,Україна
Козак,Богдан,Романович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Козак,Богдан,Романович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Козак,Богдан,Романович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «КАПІТАЛ ПЛАЗА»,34605772,LLC Capital Plaza,,Україна
Козак,Богдан,Романович,ПРИВАТНЕ АГРОПРОМИСЛОВЕ ПІДПРИЄМСТВО «КОЛОС»,30155993,Private Agricultural Enterprise KOLOS,,Україна
Козак,Богдан,Романович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Козак,Богдан,Романович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «МБК АГРОТЕХНІКА»,36083830,"Limited Liability Company ""mbk ""Agroequipment""",,Україна
Козак,Богдан,Романович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛАГРОБІЗНЕС МЗ»,35490797,"Private enterprise ""Galagrobusiness mz""",,Україна
Козак,Богдан,Романович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАМАВАРОВУДЕКСПОРТ»,36996521,LLC TAMAVAROVUDEXPORT,,Україна
Костенко,Павло,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАМАВАРОВУДЕКСПОРТ»,36996521,LLC TAMAVAROVUDEXPORT,,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛАГРОБІЗНЕС МЗ»,35490797,"Private enterprise ""Galagrobusiness mz""",,Україна
Костенко,Павло,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Костенко,Павло,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «МБК АГРОТЕХНІКА»,36083830,"Limited Liability Company ""mbk ""Agroequipment""",,Україна
Костенко,Павло,Іванович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ЛАНДРАС-АГРО»,35172594,LLC Landras-Agro,,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «РОДНІЧОК»,37983204,Private Agricultural Enterprise RODNICHOK,,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛИЧИНА -ОРГАНІК»,36649303,"Private enterprise ""Galychyna-Organik""",,Україна
Костенко,Павло,Іванович,ПРИВАТНЕ АГРОПРОМИСЛОВЕ ПІДПРИЄМСТВО «КОЛОС»,30155993,Private Agricultural Enterprise KOLOS,,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ АГРОПРОМИСЛОВЕ ПІДПРИЄМСТВО «КОЛОС»,30155993,Private Agricultural Enterprise KOLOS,,Україна
Борщевський,Андрій,Олегович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Борщевський,Андрій,Олегович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «МБК АГРОТЕХНІКА»,36083830,"Limited Liability Company ""mbk ""Agroequipment""",,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «РОДНІЧОК»,37983204,Private Agricultural Enterprise RODNICHOK,,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛИЧИНА -ОРГАНІК»,36649303,"Private enterprise ""Galychyna-Organik""",,Україна
Борщевський,Андрій,Олегович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Борщевський,Андрій,Олегович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  «ЛАНДРАС-АГРО»,35172594,LLC Landras-Agro,,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО «ОСКАР»,31774096,Private Agricultural Enterprise Oscar,,Україна
Борщевський,Андрій,Олегович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАМАВАРОВУДЕКСПОРТ»,36996521,LLC TAMAVAROVUDEXPORT,,Україна
Борщевський,Андрій,Олегович,ПРИВАТНЕ ПІДПРИЄМСТВО «ГАЛАГРОБІЗНЕС МЗ»,35490797,"Private enterprise ""Galagrobusiness mz""",,Україна
КОНСТАНТІНУ,ЕЛЕНІ,"",DYNALOM ENTERPRISES LIMITED,ΗΕ158743,,,Кіпр
ХРИСТИНА,МИХАІЛІДУ,"",DYNALOM ENTERPRISES LIMITED,ΗΕ158743,,,Кіпр
Суркіс,Ігор,Михайлович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКИЙ ПРОМИСЛОВО-ФІНАНСОВИЙ КОНЦЕРН «СЛАВУТИЧ»,16464546,,,Україна
Суркіс,Ігор,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФУТБОЛЬНИЙ КЛУБ ""ДИНАМО"" КИЇВ""",00305981,,1996-11-22,Україна
Суркіс,Ігор,Михайлович,АКЦІОНЕРНЕ ТОВАРИCТВО ЗАКРИТОГО ТИПУ КОМПАНІЯ «CONCORDIA MEDIKAL»,21564149,,,Україна
Саррі,Елена,"",ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКИЙ ПРОМИСЛОВО-ФІНАНСОВИЙ КОНЦЕРН «СЛАВУТИЧ»,16464546,,,Україна
Коннарі,Хрістіана,"",ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКИЙ ПРОМИСЛОВО-ФІНАНСОВИЙ КОНЦЕРН «СЛАВУТИЧ»,16464546,,,Україна
Красницький,Олександр,Едуардович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКИЙ ПРОМИСЛОВО-ФІНАНСОВИЙ КОНЦЕРН «СЛАВУТИЧ»,16464546,,,Україна
СОФОКЛЕУС,АНДРЕАС,"",VERMALIA TRADING LTD,"",,,Британські Віргінські острови
СОФОКЛЕУС,АНДРЕАС,"",INTERMAY MANAGEMENT LTD,"",,,Велика Британія
АРЕСТІ,ТЕОДОРА,"",PERMERIS INVESTMENTS LIMITED,ΗΕ158086,,,Кіпр
ТЕОДУЛУ,МАРІКА,"",PERMERIS INVESTMENTS LIMITED,ΗΕ158086,,,Кіпр
Суркіс,Григорій,Михайлович,АКЦІОНЕРНЕ ТОВАРИCТВО ЗАКРИТОГО ТИПУ КОМПАНІЯ «CONCORDIA MEDIKAL»,21564149,,,Україна
Суркіс,Григорій,Михайлович,АКЦІОНЕРНЕ ТОВАРИCТВО ЗАКРИТОГО ТИПУ КОМПАНІЯ «CONCORDIA MEDIKAL»,21564149,,,Україна
Суркіс,Григорій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФУТБОЛЬНИЙ КЛУБ ""ДИНАМО"" КИЇВ""",00305981,,1996-11-22,Україна
Згурський,Валентин,Арсентійович,АКЦІОНЕРНЕ ТОВАРИCТВО ЗАКРИТОГО ТИПУ КОМПАНІЯ «CONCORDIA MEDIKAL»,21564149,,,Україна
Згурський,Валентин,Арсентійович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКИЙ ПРОМИСЛОВО-ФІНАНСОВИЙ КОНЦЕРН «СЛАВУТИЧ»,16464546,,,Україна
Губський,Богдан,Володимирович,АКЦІОНЕРНЕ ТОВАРИCТВО ЗАКРИТОГО ТИПУ КОМПАНІЯ «CONCORDIA MEDIKAL»,21564149,,,Україна
Луценко,Сергій,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ ЦЕНТР ГЕНЕЗИС""",39823171,"Limited Liability Company ""Mits""",,Україна
Луценко,Сергій,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗІМЕКС""",21090639,,,Україна
Луценко,Сергій,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТЕКСПРЕС""",21097038,"Limited Liability Company ""Privatexpress""",,Україна
Луценко,Сергій,Віталійович,"СІЛЬСЬКОГОСПОДАРСЬКИЙ ВИРОБНИЧИЙ КООПЕРАТИВ ""ІНФО - ЦЕНТР""",30712479,"Agricultural Production Cooperative ""Info-Center""",,Україна
РОКАЙ,МОХАММАД,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ ЦЕНТР ГЕНЕЗИС""",39823171,"Limited Liability Company ""Mits""",,Україна
Полозов,Віктор,Олександрович,SC ALVIGO,10087858,,,Естонія
Полозов,Віктор,Олександрович,"ВАТ ""Новомосковський інститут азотної промисловості""",7116150600,,,Росія
Полозов,Віктор,Олександрович,Alvigo Managing Company,7709846149,,,Росія
Полозов,Віктор,Олександрович,JSC GIAP,7709433529,,,Росія
Полозов,Віктор,Олександрович,Alvigo Managing Company,7709846149,,,Росія
Medina,Edgardo,"",CORTEX SALES LIMITED,"",,,Гонконг
Поз,Микита,Олександрович,ПРИВАТНЕ ПІДПРИЄМСТВО «ПРАЙВЕТ КАНСЕЛЕР»,37243436,Private Enterprise PRIVATE CANSELER,,Україна
Поз,Микита,Олександрович,ARIDA GLOBAL LIMITED,"",,,Гонконг
Поз,Микита,Олександрович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОНСУЛ-УКРАЇНА»,33052621,LLC Consul-Ukraine,,Україна
Поз,Микита,Олександрович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОНСУЛ-УКРАЇНА»,33052621,LLC Consul-Ukraine,,Україна
Трепшин,Сергій,Миколайович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОНСУЛ-УКРАЇНА»,33052621,LLC Consul-Ukraine,,Україна
Марченко,Ян,Янович,ПРИВАТНЕ ПІДПРИЄМСТВО «ПРАЙВЕТ КАНСЕЛЕР»,37243436,Private Enterprise PRIVATE CANSELER,,Україна
Моісеєв,Нісан,Лазорович,GLUSCO ENERGY SA,"",,,Швейцарія
Санагурська,Надія,Ярославівна,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛИЦЬКА АГРАРНА КОМПАНІЯ»,38712660,"Limited Liability Company ""Galych Agrarian Company""",,Україна
Аваков,Олександр,Арсенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""АТН""",34016872,"""Television Company ""ATN"" llc",,Україна
Аваков,Олександр,Арсенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОВЕНД""",36296623,,,Україна
Аваков,Олександр,Арсенович,Avitalia s.r.l.,FR02711880605,,,Італія
Аваков,Олександр,Арсенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,"Limited Liability Company ""Trust Company of Avakov""",,Україна
Аваков,Олександр,Арсенович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,"JSC ""Investor""",,Україна
Аваков,Олександр,Арсенович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,"PJSC ""Commercial Bank ""Bazis""",,Україна
Аваков,Олександр,Арсенович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КАРСТ-8""",35247093,"PE ""carst-8""",,Україна
Аваков,Олександр,Арсенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФОНД СПРИЯННЯ РОЗВИТКУ ЗАСОБІВ МАСОВОЇ ІНФОРМАЦІЇ""",32337241,Fund for the Mass Media Promotion,,Україна
Аваков,Олександр,Арсенович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,"JSC ""Investor""",,Україна
Аваков,Олександр,Арсенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВИДАВНИЧИЙ БУДИНОК ""ІНВЕСТОР""",31340562,,,Україна
Аваков,Олександр,Арсенович,"ДОЧІРНЄ ПІДПРИЄМСТВО  ""ІНВЕСТОР ЕЛІТ СЕРВІС""",32336557,"SE ""Investor Elite Service""",,Україна
Юхт,Олег,Ігорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""АТН""",34016872,"""Television Company ""ATN"" llc",,Україна
Юхт,Олег,Ігорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""АТН""",34016872,"""Television Company ""ATN"" llc",,Україна
Руденко,Андрій,Іванович,"Товариство з обмеженою відповідальністю ""Контур""",3120087802,,,Росія
Руденко,Андрій,Іванович,"Товариство з обмеженою відповідальністю ""Контур""",3120087802,,,Росія
Руденко,Андрій,Іванович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КАРСТ-8""",35247093,"PE ""carst-8""",,Україна
Гладкіх,Світлана,Андріївна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КАРСТ-8""",35247093,"PE ""carst-8""",,Україна
Руденко,Інна,Афанасіївна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КАРСТ-8""",35247093,"PE ""carst-8""",,Україна
Романьков,Микола,Васильович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ОХОРОНА СЕРВІС""",31939081,"SE ""Investor Security Service""",,Україна
Солоп,Ольга,Леонідівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""ДІАНА""",19463493,,1992-11-17,Україна
Карпович,Наталія,Борисівна,"ДОЧІРНЄ ПІДПРИЄМСТВО  ""ІНВЕСТОР ЕЛІТ СЕРВІС""",32336557,"SE ""Investor Elite Service""",,Україна
Шорстов,Денис,Олександрович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,"SE ""Investor Elite Bud""",,Україна
